id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
13483,WI,F,452.0,0,0,91,6.34,17.0,452.0,316.0,339,371.0,339
1042,OR,M,826.0,7,3,34,9.1875,8.0,826.0,348.0,390,426.0,390
28337,GA,M,860.0,0,15,35,11.33333333,20.0,860.0,351.0,346,375.0,346
67808,MI,F,185.0,0,8,63,8.787878788,10.0,185.0,283.0,312,286.0,312
35017,FL,M,576.0,0,8,12,12.90909091,10.0,576.0,280.0,244,324.0,244
10973,CA,M,2431.0,75,8,59,10.89473684,12.0,2431.0,579.0,655,660.0,655
67030,MI,M,388.0,0,2,70,33.33333333,50.0,388.0,410.0,413,433.0,413
122279,TX,F,1680.0,20,7,36,5.076923077,5.0,1680.0,878.0,943,935.0,943
18802,NC,M,1128.0,3,2,67,14.5,20.0,1128.0,467.0,442,481.0,442
90092,IL,F,916.0,0,7,82,18.46153846,10.0,916.0,421.0,458,457.0,458
98821,IL,F,340.0,0,3,78,9.0,10.0,340.0,228.0,235,275.0,235
116186,TX,M,711.0,1,1,76,11.95454546,10.0,711.0,353.0,360,378.0,360
18359,NC,female,412.0,0,0,94,6.444444444,10.0,412.0,259.0,271,315.0,271
128970,TX,F,893.0,2,6,57,9.25,14.0,893.0,463.0,508,527.0,508
172635,CA,M,644.0,3,8,57,11.44444444,16.0,644.0,222.0,243,272.0,243
106508,KS,F,440.0,0,9,41,12.0,20.0,440.0,261.0,260,288.0,260
81067,WI,F,363.0,0,2,67,15.0,15.0,363.0,127.0,115,158.0,115
169106,California,F,1745.0,20,9,80,8.0,5.0,1745.0,512.0,485,521.0,485
106898,NE,F,672.0,0,2,58,6.631578947,5.0,672.0,416.0,348,449.0,348
24747,SC,F,1419.0,16,4,26,9.0,15.0,1419.0,697.0,700,741.0,700
144906,California,U,3781.0,95,10,46,20.0,20.0,3781.0,609.0,543,606.0,543
40516,FL,F,1938.0,48,2,4,12.33333333,21.0,1938.0,787.0,629,807.0,629
172530,California,F,1495.0,22,4,57,5.714285714,7.0,1495.0,334.0,348,351.0,348
72438,MI,M,561.0,0,1,89,8.75,10.0,561.0,353.0,368,373.0,368
144076,California,M,5980.0,99,27,41,38.75,50.0,5980.0,1500.0,1124,1217.0,1124
130609,CO,M,1412.0,14,3,46,12.0,16.0,1412.0,601.0,538,606.0,538
43974,FL,M,1869.0,44,6,9,3.818181818,5.0,1869.0,542.0,553,640.0,553
32709,FL,F,556.0,0,4,39,13.25,15.0,556.0,272.0,258,280.0,258
187298,SC,,1015.0,0,14,40,7.0,10.0,1015.0,500.0,516,533.0,516
50905,TN,F,736.0,1,1,61,8.666666667,16.0,736.0,390.0,379,432.0,379
55552,MS,M,363.0,0,0,91,8.4,20.0,363.0,193.0,214,244.0,214
28550,GA,F,803.0,0,9,51,11.66666667,15.0,803.0,512.0,467,508.0,467
158460,California,F,1818.0,28,35,36,13.7,15.0,1818.0,316.0,299,350.0,299
56449,KY,F,640.0,0,0,82,6.928571429,5.0,640.0,414.0,403,450.0,403
133315,WA,F,698.0,1,1,34,8.5,10.0,698.0,377.0,393,416.0,393
164251,California,F,1449.0,4,6,46,15.0,5.0,1449.0,439.0,395,470.0,395
149626,NV,,1557.0,17,5,6,10.5,10.0,1557.0,311.0,342,361.0,342
123805,TX,F,518.0,1,4,70,4.583333333,7.0,518.0,256.0,273,302.0,273
156077,California,F,1180.0,9,20,40,9.666666667,15.0,1180.0,248.0,277,307.0,277
183858,WA,male,511.0,0,2,56,16.0,25.0,511.0,309.0,317,354.0,317
164217,California,M,2869.0,74,6,46,14.16666667,25.0,2869.0,668.0,686,745.0,686
169973,California,F,1514.0,17,3,53,11.4,15.0,1514.0,451.0,439,517.0,439
15066,NC,female,444.0,0,0,87,8.958333333,10.0,444.0,296.0,288,341.0,288
64467,IN,F,444.0,0,1,39,12.69230769,12.0,444.0,318.0,310,364.0,310
133814,ID,M,654.0,3,2,32,18.71428571,25.0,654.0,306.0,312,366.0,312
31852,FL,F,985.0,0,3,25,15.2,26.0,985.0,495.0,487,506.0,487
82610,MN,J,280.0,0,0,86,3.6,5.0,280.0,282.0,277,304.0,277
34319,FL,M,714.0,0,5,30,50.0,25.0,714.0,465.0,437,507.0,437
152527,California,F,1854.0,37,9,50,23.0,23.0,1854.0,377.0,339,402.0,339
178290,WA,male,0.0,0,0,0,5.375,6.0,0.0,0.0,0,0.0,0
153818,California,F,2780.0,86,5,14,9.828571429,10.0,2780.0,587.0,653,677.0,653
152641,California,F,1538.0,1,11,43,30.0,50.0,1538.0,305.0,349,351.0,349
161691,California,F,1528.0,8,17,51,19.16666667,25.0,1528.0,358.0,370,391.0,370
8404,TX,U,605.0,1,5,73,37.2,10.0,605.0,313.0,335,364.0,335
88119,IL,F,1165.0,0,3,82,7.0,10.0,1165.0,518.0,454,533.0,454
122167,TX,F,439.0,0,33,49,12.4,10.0,439.0,262.0,303,294.0,303
106639,NE,F,681.0,0,1,47,15.0,15.0,681.0,422.0,428,477.0,428
153450,California,,1865.0,44,13,36,24.5,47.0,1865.0,295.0,317,362.0,317
120107,TX,M,225.0,0,1,81,18.08333333,26.0,225.0,204.0,217,263.0,217
72617,MI,M,258.0,0,0,65,5.454545455,9.0,258.0,244.0,245,274.0,245
155541,California,M,2236.0,59,9,57,9.785714286,10.0,2236.0,563.0,612,620.0,612
77107,WI,male,1438.0,19,6,67,11.7,14.0,1438.0,691.0,744,801.0,744
186016,TN,M,403.0,0,0,79,8.619047619,10.0,403.0,223.0,213,244.0,213
152053,California,F,3071.0,76,3,51,12.53333333,25.0,3071.0,694.0,704,746.0,704
12880,FL,M,1442.0,32,7,4,7.846153846,10.0,1442.0,394.0,445,488.0,445
16099,NC,female,660.0,1,0,81,5.5,12.0,660.0,291.0,327,335.0,327
166337,California,M,5813.0,98,8,52,15.0,15.0,5813.0,1302.0,1077,1191.0,1077
142495,California,F,2250.0,60,35,28,11.4,21.0,2250.0,375.0,379,444.0,379
66891,MI,U,1115.0,4,3,64,3.857142857,5.0,1115.0,582.0,517,619.0,517
118673,TX,F,761.0,2,2,76,10.81818182,10.0,761.0,347.0,351,354.0,351
168389,California,F,2930.0,91,19,49,15.0,20.0,2930.0,454.0,456,491.0,456
14982,California,F,3370.0,94,22,40,16.06666667,15.0,3370.0,346.0,356,401.0,356
185925,MN,M,966.0,3,7,58,7.363636364,10.0,966.0,463.0,479,569.0,479
144393,California,F,2024.0,51,24,43,8.631578947,15.0,2024.0,400.0,392,427.0,392
4907,MT,female,553.0,0,2,56,13.65909091,22.0,553.0,381.0,270,323.0,270
99298,MO,M,703.0,0,0,78,16.5,32.0,703.0,357.0,350,376.0,350
187532,FL,M,1286.0,9,14,8,15.0,15.0,1286.0,502.0,542,551.0,542
119496,TX,F,758.0,4,4,56,7.857142857,5.0,758.0,397.0,448,461.0,448
169919,California,F,657.0,2,3,59,8.666666667,20.0,657.0,216.0,220,254.0,220
106963,NE,M,581.0,0,1,57,10.85714286,15.0,581.0,368.0,378,411.0,378
145838,California,U,2019.0,52,29,39,20.0,8.0,2019.0,423.0,478,512.0,478
150624,California,M,1247.0,8,22,48,7.376458333,8.0,1247.0,358.0,357,385.0,357
182144,FL,F,559.0,0,1,44,7.136363636,7.0,559.0,277.0,244,278.0,244
135449,AZ,M,687.0,0,6,37,7.181818182,10.0,687.0,375.0,390,403.0,390
49743,AL,Male,582.0,2,1,59,16.0,22.0,582.0,363.0,275,375.0,275
65500,MI,M,690.0,0,1,19,12.33333333,15.0,690.0,451.0,468,490.0,468
172420,California,F,988.0,9,5,67,6.25,6.0,988.0,246.0,247,344.0,247
7494,California,F,1500.0,4,10,42,5.24,6.0,1500.0,353.0,332,382.0,332
149498,California,J,5742.0,99,27,35,21.66666667,20.0,5742.0,1369.0,1085,1119.0,1085
169780,California,,1650.0,18,18,56,12.5,10.0,1650.0,225.0,304,319.0,304
70944,MI,F,357.0,0,3,81,20.0,20.0,357.0,268.0,260,303.0,260
117230,TX,M,406.0,0,8,67,5.7,11.0,406.0,226.0,183,203.0,183
50427,TN,F,871.0,0,3,47,9.1,15.0,871.0,501.0,503,539.0,503
43998,FL,M,768.0,4,6,22,16.75,22.0,768.0,310.0,323,385.0,323
71255,MI,M,458.0,0,4,86,12.16666667,13.0,458.0,241.0,308,323.0,308
63308,IN,M,485.0,0,0,76,8.0,10.0,485.0,382.0,402,422.0,402
82196,MN,F,405.0,0,1,81,5.923076923,5.0,405.0,267.0,261,309.0,261
114820,MO,F,459.0,1,1,71,6.294117647,10.0,459.0,253.0,272,299.0,272
176781,OR,M,811.0,4,5,38,8.75,10.0,811.0,394.0,395,463.0,395
20438,NC,M,509.0,0,4,38,7.142857143,10.0,509.0,254.0,288,282.0,288
91879,IL,F,1030.0,0,5,65,12.0,20.0,1030.0,553.0,473,585.0,473
92443,IL,F,881.0,0,3,90,6.153846154,10.0,881.0,393.0,414,437.0,414
168189,California,M,2794.0,93,11,54,8.0,15.0,2794.0,630.0,671,678.0,671
148998,California,,3233.0,95,8,50,16.81818182,25.0,3233.0,753.0,714,781.0,714
186292,California,M,931.0,9,20,46,5.571428571,10.0,931.0,192.0,180,222.0,180
75180,IA,F,529.0,0,3,76,10.5,15.0,529.0,340.0,319,326.0,319
88596,IL,F,1897.0,44,15,67,10.0,14.0,1897.0,519.0,476,664.0,476
155266,California,F,641.0,3,37,38,9.462962963,11.0,641.0,168.0,236,279.0,236
13622,FL,M,715.0,2,4,11,14.86666667,10.0,715.0,283.0,317,342.0,317
189853,MS,female,440.0,0,0,63,7.166666667,8.0,440.0,238.0,249,280.0,249
175708,OR,M,532.0,0,0,42,25.0,30.0,532.0,436.0,486,428.0,486
182243,WA,F,876.0,18,6,31,8.3,10.0,876.0,409.0,426,481.0,426
171566,California,M,1175.0,7,4,68,10.25,15.0,1175.0,318.0,376,396.0,376
156266,California,F,3921.0,87,10,55,13.57142857,20.0,3921.0,410.0,575,583.0,575
41604,FL,F,919.0,0,14,26,8.307692308,10.0,919.0,538.0,446,532.0,446
187678,NY,F,625.0,0,2,68,5.222222222,5.0,625.0,276.0,316,330.0,316
42165,FL,M,734.0,1,3,45,16.5,10.0,734.0,348.0,365,399.0,365
24507,SC,M,468.0,0,1,84,21.5,25.0,468.0,300.0,278,326.0,278
44657,FL,M,583.0,0,9,32,4.0,5.0,583.0,317.0,343,362.0,343
10554,IL,M,314.0,0,0,90,13.33333333,20.0,314.0,224.0,236,280.0,236
33192,FL,F,671.0,0,2,39,6.25,10.0,671.0,354.0,363,385.0,363
76470,IA,M,550.0,0,1,82,9.642857143,10.0,550.0,344.0,303,349.0,303
67075,MI,F,609.0,0,1,72,13.23076923,18.0,609.0,551.0,490,540.0,490
169827,California,F,1650.0,19,14,60,15.0,21.0,1650.0,404.0,477,479.0,477
38734,FL,F,1979.0,50,22,6,16.0,26.0,1979.0,640.0,526,738.0,526
65245,MI,F,473.0,0,8,82,10.83333333,10.0,473.0,364.0,319,409.0,319
186396,AL,Male,679.0,0,4,50,13.14285714,20.0,679.0,295.0,317,347.0,317
54160,TN,F,475.0,0,0,73,15.0,10.0,475.0,260.0,241,261.0,241
178826,CO,,872.0,1,5,40,10.83333333,20.0,872.0,424.0,458,482.0,458
7507,IL,M,1075.0,0,1,90,10.10526316,10.0,1075.0,449.0,373,455.0,373
4150,MO,F,580.0,0,2,75,10.75,14.0,580.0,322.0,347,374.0,347
120041,TX,F,442.0,0,2,69,6.285714286,8.0,442.0,341.0,325,390.0,325
51486,TN,M,325.0,0,2,78,6.363636364,6.0,325.0,133.0,188,210.0,188
173348,California,M,1276.0,7,5,51,5.5,8.0,1276.0,524.0,497,521.0,497
74669,MI,F,438.0,0,1,75,12.25,20.0,438.0,302.0,287,314.0,287
64430,IN,F,386.0,1,0,75,11.66666667,13.0,386.0,301.0,313,358.0,313
156485,California,F,2433.0,86,18,41,6.266666667,10.0,2433.0,459.0,449,502.0,449
39935,FL,M,1464.0,7,11,13,4.0,4.0,1464.0,413.0,377,472.0,377
50187,TN,U,1052.0,9,1,44,20.0,20.0,1052.0,499.0,516,541.0,516
26254,GA,F,998.0,21,5,51,6.25,10.0,998.0,550.0,581,602.0,581
30433,GA,F,821.0,1,2,58,17.1875,15.0,821.0,475.0,425,526.0,425
189373,California,F,2300.0,68,27,42,5.533333333,15.0,2300.0,345.0,350,375.0,350
91756,IL,M,1852.0,34,7,86,7.368421053,7.0,1852.0,561.0,602,614.0,602
182279,WA,F,663.0,0,12,41,13.24,20.0,663.0,220.0,234,277.0,234
122465,TX,F,2056.0,52,4,28,7.2,8.0,2056.0,924.0,931,957.0,931
24666,SC,M,916.0,2,1,72,10.9,15.0,916.0,435.0,444,468.0,444
19664,NC,M,2282.0,62,12,34,18.0,10.0,2282.0,945.0,938,980.0,938
162228,California,F,2883.0,89,25,28,13.33333333,25.0,2883.0,532.0,588,649.0,588
76578,IA,M,637.0,0,1,75,8.615384615,9.0,637.0,425.0,355,407.0,355
52740,TN,F,273.0,0,0,75,7.604651163,8.0,273.0,150.0,152,163.0,152
159174,California,F,1709.0,13,23,48,7.176470588,10.0,1709.0,422.0,408,454.0,408
156903,California,M,2307.0,83,13,58,3.214285714,3.0,2307.0,478.0,490,499.0,490
177926,OR,M,691.0,2,2,50,9.866666667,15.0,691.0,308.0,327,360.0,327
142057,NV,,2479.0,63,7,10,11.6,15.0,2479.0,456.0,500,557.0,500
175637,OR,M,858.0,7,6,52,15.0,20.0,858.0,505.0,555,574.0,555
32096,FL,M,351.0,0,1,76,13.0,16.0,351.0,225.0,238,254.0,238
26946,GA,F,1672.0,17,6,31,23.0,30.0,1672.0,732.0,765,770.0,765
160863,California,J,1069.0,0,11,59,8.222222222,10.0,1069.0,320.0,318,369.0,318
57162,KY,F,463.0,0,1,88,11.5,20.0,463.0,265.0,308,298.0,308
12220,TN,M,470.0,0,0,73,6.555555556,5.0,470.0,273.0,314,348.0,314
170563,California,F,1248.0,1,6,47,7.5,5.0,1248.0,348.0,346,379.0,346
79389,WI,male,492.0,0,1,80,10.14285714,11.0,492.0,349.0,304,339.0,304
180752,WA,male,2800.0,62,9,34,6.166666667,8.0,2800.0,438.0,500,528.0,500
82701,MN,F,994.0,11,4,72,10.0,25.0,994.0,488.0,491,540.0,491
158506,California,F,1654.0,20,32,44,10.0,15.0,1654.0,203.0,266,313.0,266
84708,MN,F,653.0,0,0,25,17.0,25.0,653.0,364.0,350,395.0,350
103543,MO,M,402.0,0,0,65,9.214285714,11.0,402.0,192.0,210,241.0,210
164175,California,F,1914.0,46,6,51,9.090909091,15.0,1914.0,399.0,392,437.0,392
145120,California,F,5619.0,97,6,33,12.54545455,10.0,5619.0,942.0,649,995.0,649
55358,MS,female,426.0,2,1,94,15.83333333,30.0,426.0,130.0,169,156.0,169
26665,GA,M,670.0,3,1,76,7.375,30.0,670.0,321.0,336,383.0,336
42279,FL,F,400.0,1,4,36,5.6,5.0,400.0,242.0,247,279.0,247
148354,California,,2206.0,72,39,40,8.428571429,8.0,2206.0,567.0,583,562.0,583
123822,TN,F,535.0,1,1,72,7.6,10.0,535.0,318.0,328,375.0,328
22038,NC,M,444.0,1,1,73,9.95,10.0,444.0,259.0,259,291.0,259
185024,MN,F,476.0,0,2,80,23.85294118,8.0,476.0,274.0,236,304.0,236
129600,CO,F,593.0,0,7,55,13.0,20.0,593.0,298.0,336,399.0,336
107613,California,M,2238.0,75,9,50,3.25,7.0,2238.0,602.0,587,605.0,587
165302,California,,2811.0,72,8,60,11.08333333,20.0,2811.0,577.0,599,645.0,599
152990,California,F,1775.0,14,13,46,10.0,20.0,1775.0,443.0,490,469.0,490
88766,IL,M,2549.0,69,15,70,11.0,15.0,2549.0,757.0,786,839.0,786
4522,California,M,2356.0,83,8,49,16.09090909,20.0,2356.0,560.0,560,615.0,560
32350,FL,M,913.0,5,7,16,13.0,20.0,913.0,289.0,309,338.0,309
74774,AR,M,500.0,3,1,81,15.0,21.0,500.0,308.0,304,314.0,304
67475,MI,F,687.0,0,7,65,5.222222222,5.0,687.0,90.0,171,172.0,171
104267,KS,M,284.0,0,0,83,4.4375,5.0,284.0,258.0,269,299.0,269
131031,CO,F,678.0,0,3,34,8.105263158,18.0,678.0,242.0,196,306.0,196
158058,California,M,1685.0,16,19,33,7.611111111,5.0,1685.0,479.0,449,540.0,449
181755,WA,F,1461.0,20,7,31,5.0,5.0,1461.0,342.0,411,464.0,411
181412,WA,male,538.0,1,1,61,5.0,5.0,538.0,252.0,278,308.0,278
185602,WI,F,400.0,0,1,86,9.533333333,10.0,400.0,279.0,264,315.0,264
23603,SC,M,824.0,0,2,40,12.5,25.0,824.0,371.0,365,400.0,365
112943,OK,F,855.0,10,2,64,8.729166667,12.0,855.0,384.0,508,560.0,508
44853,FL,M,578.0,0,3,13,10.64285714,12.0,578.0,323.0,275,323.0,275
83094,MN,F,699.0,0,1,81,13.6,20.0,699.0,254.0,304,319.0,304
148166,California,F,5372.0,97,16,42,18.75,20.0,5372.0,845.0,801,892.0,801
101113,MO,F,839.0,2,1,65,9.625,10.0,839.0,465.0,475,485.0,475
101889,MO,F,662.0,0,0,79,13.5,16.0,662.0,436.0,444,456.0,444
58808,KY,F,575.0,1,0,72,10.5,10.0,575.0,299.0,261,327.0,261
85498,MN,F,281.0,0,0,86,5.909090909,10.0,281.0,207.0,208,235.0,208
153864,California,F,3370.0,88,16,33,9.888888889,20.0,3370.0,824.0,824,871.0,824
145496,California,M,2803.0,88,15,52,12.2,22.0,2803.0,616.0,546,620.0,546
27566,GA,M,601.0,1,4,67,15.0,30.0,601.0,274.0,286,306.0,286
38031,FL,M,828.0,0,31,31,12.5,10.0,828.0,396.0,451,451.0,451
130756,CO,,2408.0,65,5,25,15.0,20.0,2408.0,952.0,924,961.0,924
87281,MT,,445.0,0,1,57,7.3,8.0,445.0,242.0,244,275.0,244
16863,NC,female,951.0,11,6,39,15.0,50.0,951.0,427.0,370,487.0,370
20065,NC,,722.0,0,6,25,20.85714286,40.0,722.0,325.0,374,371.0,374
142554,California,M,1811.0,33,12,52,13.75,15.0,1811.0,405.0,440,466.0,440
10789,MN,F,534.0,0,2,83,5.290322581,3.0,534.0,321.0,308,351.0,308
64224,IN,F,866.0,3,1,57,12.83333333,20.0,866.0,453.0,454,472.0,454
6695,IL,M,471.0,0,0,87,5.647058824,6.0,471.0,334.0,303,347.0,303
139799,NM,F,987.0,4,8,42,25.0,25.0,987.0,544.0,490,599.0,490
1254,TX,M,1102.0,0,4,46,25.0,30.0,1102.0,639.0,648,676.0,648
1549,California,M,5863.0,98,20,40,50.0,50.0,5863.0,1500.0,1146,1150.0,1146
2159,SD,F,198.0,0,1,48,9.266666667,9.0,198.0,211.0,237,256.0,237
80903,WI,male,658.0,3,0,74,6.318181818,15.0,658.0,318.0,353,376.0,353
186731,FL,F,512.0,0,14,11,11.125,15.0,512.0,198.0,208,236.0,208
67342,MI,M,886.0,9,6,74,11.28571429,30.0,886.0,458.0,433,497.0,433
30366,OK,M,1429.0,12,4,48,5.1875,6.0,1429.0,759.0,755,813.0,755
64441,IN,M,386.0,1,0,75,5.428571429,10.0,386.0,301.0,313,358.0,313
175155,OR,F,740.0,3,3,46,10.0,21.0,740.0,259.0,257,312.0,257
82015,WI,F,543.0,0,0,94,10.91666667,18.0,543.0,314.0,321,337.0,321
170912,California,M,1896.0,45,6,56,15.0,20.0,1896.0,511.0,548,555.0,548
183055,WA,F,876.0,3,4,37,7.875,10.0,876.0,353.0,403,439.0,403
134032,UT,F,575.0,0,1,80,15.0,10.0,575.0,349.0,326,368.0,326
186573,WI,F,900.0,2,1,84,7.692307692,3.0,900.0,524.0,537,563.0,537
37299,FL,F,1171.0,4,17,15,9.888888889,15.0,1171.0,323.0,329,383.0,329
165746,California,M,1429.0,1,15,48,4.75,10.0,1429.0,497.0,507,508.0,507
189520,California,M,4143.0,97,9,59,13.72727273,20.0,4143.0,690.0,704,755.0,704
26579,GA,F,858.0,7,0,75,7.785714286,10.0,858.0,418.0,429,494.0,429
109583,LA,F,582.0,1,0,80,4.0,5.0,582.0,325.0,321,354.0,321
40341,FL,F,902.0,4,13,28,10.0,15.0,902.0,413.0,460,461.0,460
111615,AR,Female,356.0,0,0,85,12.33333333,25.0,356.0,236.0,219,225.0,219
93397,IL,F,582.0,0,0,75,20.0,20.0,582.0,288.0,286,279.0,286
5881,California,M,2469.0,71,5,54,13.25,12.0,2469.0,411.0,475,522.0,475
93184,IL,F,0.0,0,5,46,5.4375,10.0,0.0,423.0,417,581.0,417
9946,IL,F,1107.0,0,4,80,7.764705882,5.0,1107.0,476.0,432,497.0,432
46671,AL,Male,746.0,1,1,73,9.818181818,10.0,746.0,409.0,399,433.0,399
172750,California,M,967.0,11,6,58,18.66666667,25.0,967.0,348.0,342,412.0,342
22264,NC,M,1250.0,8,3,33,22.5,10.0,1250.0,411.0,429,540.0,429
56479,KY,F,139.0,0,0,77,3.3125,4.0,139.0,106.0,92,137.0,92
164372,California,M,1861.0,38,12,49,14.0,25.0,1861.0,499.0,461,527.0,461
5140,California,M,3247.0,94,5,63,6.147058824,7.0,3247.0,666.0,722,732.0,722
32198,FL,F,1146.0,20,10,9,7.5,9.0,1146.0,435.0,447,504.0,447
113607,OK,F,415.0,1,1,71,9.333333333,15.0,415.0,262.0,281,325.0,281
19499,NC,female,854.0,3,3,52,22.5,20.0,854.0,407.0,406,419.0,406
73028,MI,M,496.0,0,2,84,8.833333333,9.0,496.0,317.0,351,372.0,351
35553,FL,F,726.0,0,5,33,10.66666667,20.0,726.0,334.0,326,363.0,326
35463,FL,M,1028.0,19,3,31,20.0,30.0,1028.0,493.0,483,584.0,483
91591,IL,M,1464.0,23,9,84,9.857142857,10.0,1464.0,413.0,294,457.0,294
109099,LA,F,719.0,2,0,84,6.428571429,6.0,719.0,337.0,373,391.0,373
174182,HI,F,3063.0,78,22,41,20.0,20.0,3063.0,429.0,418,506.0,418
183722,WA,F,684.0,1,2,57,12.2,20.0,684.0,311.0,326,355.0,326
98374,IL,F,376.0,0,0,86,6.217391304,15.0,376.0,339.0,304,344.0,304
126681,TX,F,927.0,5,2,57,9.733333333,15.0,927.0,417.0,448,484.0,448
147936,California,M,3511.0,92,44,25,5.466666667,5.0,3511.0,452.0,421,491.0,421
152133,California,F,1185.0,0,16,48,21.66666667,5.0,1185.0,373.0,369,383.0,369
57929,KY,F,453.0,1,0,82,8.307692308,10.0,453.0,260.0,266,302.0,266
15697,NC,U,535.0,1,3,77,14.0,20.0,535.0,307.0,306,336.0,306
92814,IL,F,747.0,0,13,63,10.0,25.0,747.0,489.0,475,503.0,475
98282,IL,M,439.0,0,1,89,10.6,15.0,439.0,388.0,371,404.0,371
27798,GA,F,935.0,8,1,61,11.21428571,10.0,935.0,439.0,510,541.0,510
45503,FL,M,616.0,1,5,16,5.133333333,5.0,616.0,234.0,248,282.0,248
6006,CO,F,947.0,3,2,43,85.0,100.0,947.0,360.0,342,469.0,342
138182,AZ,Female,572.0,1,7,36,6.0,5.0,572.0,242.0,238,253.0,238
144714,California,F,5014.0,98,6,55,13.0,16.0,5014.0,664.0,765,770.0,765
10001,IL,M,675.0,0,0,65,11.22222222,16.0,675.0,298.0,341,409.0,341
157860,California,M,3663.0,87,14,52,4.285714286,4.0,3663.0,777.0,784,818.0,784
58351,KY,M,269.0,0,0,77,7.75,9.0,269.0,256.0,250,284.0,250
97552,IL,F,226.0,0,1,54,14.0,50.0,226.0,288.0,228,263.0,228
85920,SD,M,278.0,0,1,80,9.777777778,20.0,278.0,244.0,238,270.0,238
29401,GA,M,471.0,0,1,77,10.33333333,15.0,471.0,307.0,273,298.0,273
12715,AL,Male,604.0,0,0,68,15.0,15.0,604.0,337.0,304,327.0,304
90031,IL,F,1219.0,2,11,71,3.722222222,3.0,1219.0,472.0,494,540.0,494
55442,MS,M,382.0,0,1,89,9.166666667,25.0,382.0,181.0,205,240.0,205
105984,KS,F,1699.0,35,6,47,12.16666667,10.0,1699.0,657.0,581,787.0,581
188035,AZ,,1165.0,9,6,18,11.5,23.0,1165.0,514.0,519,539.0,519
101665,MO,F,803.0,0,1,58,4.069767442,5.0,803.0,429.0,447,473.0,447
70774,MI,F,394.0,0,0,92,3.7,4.0,394.0,293.0,264,308.0,264
23263,SC,F,490.0,0,2,76,19.6,30.0,490.0,341.0,336,373.0,336
166475,California,U,949.0,1,10,52,12.5,10.0,949.0,371.0,321,411.0,321
83042,MN,M,849.0,0,1,77,17.85714286,10.0,849.0,368.0,398,428.0,398
149970,California,F,1372.0,8,15,58,15.0,15.0,1372.0,419.0,421,449.0,421
13863,TX,F,358.0,0,2,78,6.933333333,6.0,358.0,325.0,342,379.0,342
64074,IN,F,325.0,0,0,68,15.0,10.0,325.0,231.0,178,190.0,178
42096,FL,F,355.0,0,5,34,20.0,20.0,355.0,224.0,229,244.0,229
169188,California,F,713.0,3,1,68,7.0,10.0,713.0,259.0,267,321.0,267
18609,NC,female,1208.0,20,2,60,14.0,10.0,1208.0,494.0,516,587.0,516
109536,LA,M,550.0,1,0,71,7.291666667,7.0,550.0,313.0,303,319.0,303
9348,OK,M,450.0,0,0,57,11.68181818,10.0,450.0,391.0,391,432.0,391
136790,AZ,M,1460.0,10,6,29,4.0,5.0,1460.0,633.0,659,663.0,659
71332,MI,M,478.0,0,0,92,7.3125,7.0,478.0,337.0,352,374.0,352
135430,AZ,Female,1165.0,9,6,18,12.14285714,25.0,1165.0,514.0,519,539.0,519
124484,TX,F,846.0,5,5,64,8.25,8.0,846.0,459.0,399,513.0,399
184098,WA,F,694.0,0,9,54,7.666666667,9.0,694.0,321.0,342,362.0,342
144850,California,F,4183.0,97,39,21,5.428571429,5.0,4183.0,704.0,671,738.0,671
188519,IN,F,744.0,0,2,68,8.0,5.0,744.0,457.0,432,492.0,432
164367,California,F,875.0,0,4,38,11.75,20.0,875.0,330.0,326,398.0,326
75992,IA,F,354.0,0,2,65,7.8,8.0,354.0,248.0,253,269.0,253
34957,FL,F,1675.0,36,10,19,20.0,10.0,1675.0,505.0,441,568.0,441
110094,LA,F,421.0,0,0,85,10.0,18.0,421.0,233.0,202,247.0,202
121590,TX,F,782.0,0,29,35,10.73684211,10.0,782.0,469.0,565,545.0,565
140652,NM,F,574.0,2,2,56,20.0,20.0,574.0,268.0,256,300.0,256
134319,UT,F,742.0,0,1,56,12.0,13.0,742.0,361.0,287,393.0,287
27921,GA,F,1067.0,5,5,33,11.25,14.0,1067.0,529.0,534,580.0,534
29373,GA,F,860.0,0,1,65,14.88888889,20.0,860.0,490.0,464,507.0,464
130684,AL,,1175.0,8,4,38,4.5,6.0,1175.0,619.0,626,662.0,626
190920,California,M,916.0,5,19,51,22.0,20.0,916.0,321.0,293,369.0,293
187259,California,F,4259.0,95,16,34,15.0,15.0,4259.0,498.0,573,661.0,573
45666,FL,F,566.0,0,9,8,5.6,5.0,566.0,242.0,249,272.0,249
21335,NC,M,525.0,1,0,86,6.923076923,10.0,525.0,346.0,364,399.0,364
160424,California,M,1582.0,21,12,58,14.25,20.0,1582.0,335.0,330,359.0,330
2194,FL,M,1006.0,6,5,21,4.066666667,4.0,1006.0,398.0,383,452.0,383
53151,TN,M,345.0,0,0,85,20.0,40.0,345.0,197.0,233,277.0,233
126069,TX,F,362.0,0,2,94,5.08,5.0,362.0,216.0,246,262.0,246
176292,OR,M,431.0,0,2,53,9.0,25.0,431.0,260.0,242,266.0,242
151518,California,F,2457.0,69,5,52,12.5,15.0,2457.0,445.0,472,531.0,472
173872,HI,F,2789.0,82,8,54,15.0,15.0,2789.0,488.0,524,551.0,524
117726,TX,F,385.0,1,2,83,8.666666667,10.0,385.0,231.0,288,348.0,288
